Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
My Grandmother's Dinky;;Red point;15;;Sport;Sport;20m;;2;*;15413305;http://www.thecrag.com/route/15413305;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Mount York - Mezzaluna Area;Good;26.02.2023 01:00;27.02.2023 05:08;
Community Service;;Onsight;15;;Sport;Sport;20m;;1;*;15413179;http://www.thecrag.com/route/15413179;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Mount York - Mezzaluna Area;Good;26.02.2023 01:00;27.02.2023 05:08;
High Society;;Red point;18;;Sport;Sport;25m;;2;*;15413107;http://www.thecrag.com/route/15413107;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Mount York - Mezzaluna Area;Good;26.02.2023 01:00;27.02.2023 05:07;
The Patience of Stone;Flight Risk;Pink point;29;;Sport;Sport;20m;;2;***;634779789;http://www.thecrag.com/route/634779789;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter';Classic;05.02.2023 01:00;06.02.2023 00:43;
The Patience of Stone;;Hang dog;29;;Sport;Sport;20m;;2;***;634779789;http://www.thecrag.com/route/634779789;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Ngula Bulgarabang/ Radiata Plateau - The Pit - Sector 'Pit Fighter';Classic;03.02.2023 01:00;03.02.2023 07:56;
Ordinary Route;;Onsight;24;;Sport;Sport;120m;;1;*;13161619;http://www.thecrag.com/route/13161619;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Anvil Rock;Very Good;27.01.2023 01:00;27.01.2023 09:41;
Static Afro;;Onsight;22;;Sport;Sport;35m;;1;*;13186717;http://www.thecrag.com/route/13186717;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Zap Crag - Lower Zap;Good;14.01.2023 01:00;14.01.2023 04:41;
Foo Foo the Cordless Draw Monkey;;Onsight;22;;Sport;Sport;20m;;1;**;13186483;http://www.thecrag.com/route/13186483;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Zap Crag - Lower Zap;Average;14.01.2023 01:00;14.01.2023 04:40;
High Tension;;Red point;25;;Sport;Sport;25m;;2;***;13186429;http://www.thecrag.com/route/13186429;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Zap Crag - Lower Zap;Classic;14.01.2023 01:00;14.01.2023 04:40;
Static Discharge;;Flash;23;;Sport;Sport;25m;;1;*;13186375;http://www.thecrag.com/route/13186375;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Zap Crag - Lower Zap;Good;14.01.2023 01:00;14.01.2023 04:39;
Resistor;;Red point;20;;Sport;Sport;20m;;2;*;13186321;http://www.thecrag.com/route/13186321;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Zap Crag - Lower Zap;Good;14.01.2023 01:00;14.01.2023 04:38;
Mr McGlue;;Pink point;18;;Sport;Sport;20m;;2;*;13186267;http://www.thecrag.com/route/13186267;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Zap Crag - Lower Zap;Good;14.01.2023 01:00;14.01.2023 04:37;
Lardy Lady's Lats;;Hang dog;22;;Sport;Sport;25m;;5;**;15357985;http://www.thecrag.com/route/15357985;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall;Classic;08.01.2023 01:00;09.01.2023 02:10;
Pallets of Pies;;Pink point;24;;Sport;Sport;12m;;4;**;15361231;http://www.thecrag.com/route/15361231;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall;Good;08.01.2023 01:00;09.01.2023 02:08;
Hold on to Your Hats;;Red point;18;;Sport;Sport;15m;;4;*;15360853;http://www.thecrag.com/route/15360853;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Shipley Upper - Sandwiches Wall;Good;08.01.2023 01:00;09.01.2023 02:07;
Zak;;Onsight;7a;;Sport;Sport;20m;;1;***;5999603526;http://www.thecrag.com/route/5999603526;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Very Good;25.11.2022 01:00;25.11.2022 20:18;
Pale Blue Eyes;;Onsight;6b/b+;;Sport;Sport;15m;;1;**;2489272503;http://www.thecrag.com/route/2489272503;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Very Good;25.11.2022 01:00;25.11.2022 20:18;
Tufa Dreams;;Onsight;6a;;Sport;Sport;23m;;1;***;2489272278;http://www.thecrag.com/route/2489272278;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Mega Classic;25.11.2022 01:00;25.11.2022 20:18;
Lenga;;Onsight;6a+;;Sport;Sport;21m;;1;***;2489272173;http://www.thecrag.com/route/2489272173;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:17;
Satellite of Love;;Onsight;6b+/c;;Sport;Sport;21m;;1;***;5343250077;http://www.thecrag.com/route/5343250077;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Mega Classic;25.11.2022 01:00;25.11.2022 20:17;
Amberjack;;Onsight;6c/c+;;Sport;Sport;21m;;1;***;2489271975;http://www.thecrag.com/route/2489271975;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Mega Classic;25.11.2022 01:00;25.11.2022 20:17;
Vicious;;Onsight;6b+/c;;Sport;Sport;21m;;1;***;2489271876;http://www.thecrag.com/route/2489271876;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:17;
Tufa Snakes;;Onsight;6b - c+;;Sport;Sport;20m;;1;**;2489271666;http://www.thecrag.com/route/2489271666;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:16;
Greek Falafel;;Onsight;6c - 7a;;Sport;Sport;25m;;1;**;2489229171;http://www.thecrag.com/route/2489229171;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:16;
Anadam Papadam;;Onsight;6c;;Sport;Sport;25m;;1;***;2489229072;http://www.thecrag.com/route/2489229072;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:16;
Myrtilus;;Onsight;6c+;;Sport;Sport;30m;;1;***;2489229000;http://www.thecrag.com/route/2489229000;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:16;
Pelops;;Onsight;6b - c;;Sport;Sport;26m;;1;***;2489228928;http://www.thecrag.com/route/2489228928;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:16;
Tufa Column Extension;;Onsight;6c+/7a;;Sport;Sport;28m;;1;**;5343244629;http://www.thecrag.com/route/5343244629;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:15;
Tufa Column;;Onsight;6a+/b;;Sport;Sport;18m;;1;**;2489228730;http://www.thecrag.com/route/2489228730;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;25.11.2022 01:00;25.11.2022 20:15;
Titox;;Onsight;6b+;;Sport;Sport;25m;;1;***;1496321235;http://www.thecrag.com/route/1496321235;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Classic;24.11.2022 01:00;24.11.2022 19:01;
Faros;;Onsight;6c - 7a;;Sport;Sport;25m;;1;**;1496319999;http://www.thecrag.com/route/1496319999;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Very Good;24.11.2022 01:00;24.11.2022 19:00;
Batwoman;;Onsight;7a - b;;Sport;Sport;30m;;1;***;1894971840;http://www.thecrag.com/route/1894971840;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Classic;24.11.2022 01:00;24.11.2022 18:57;
Whiplash;;Onsight;6c+/7a;;Sport;Sport;18m;;1;***;1492692078;http://www.thecrag.com/route/1492692078;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Very Good;24.11.2022 01:00;24.11.2022 18:56;
Sunburst;;Onsight;7b+;;Sport;Sport;30m;;1;***;1894962849;http://www.thecrag.com/route/1894962849;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Classic;24.11.2022 01:00;24.11.2022 18:55;
Live to Win;;Onsight;7a+;;Sport;Sport;25m;;1;**;1496318427;http://www.thecrag.com/route/1496318427;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Classic;24.11.2022 01:00;24.11.2022 18:53;
Born to Lose;;Onsight;7a;;Sport;Sport;25m;;1;**;1496317044;http://www.thecrag.com/route/1496317044;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Classic;24.11.2022 01:00;24.11.2022 18:52;
Bolton Celtics;;Onsight;7a;;Sport;Sport;;;1;**;1791498615;http://www.thecrag.com/route/1791498615;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - Kapsala;Very Good;24.11.2022 01:00;24.11.2022 18:51;
Mächtig Gewaltig;;Onsight;6b;;Sport;Sport;25m;;1;*;1137243657;http://www.thecrag.com/route/1137243657;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Lakkos - King of Thrones;Good;21.11.2022 01:00;23.11.2022 09:53;
Tsoutsouni;;Onsight;7a/a+;;Sport;Sport;25m;;1;***;1137243471;http://www.thecrag.com/route/1137243471;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Lakkos - King of Thrones;Very Good;21.11.2022 01:00;23.11.2022 09:52;
Song of Ice and Fire;;Hang dog;7b;;Sport;Sport;25m;;1;**;1137243192;http://www.thecrag.com/route/1137243192;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Lakkos - King of Thrones;Don't Bother;21.11.2022 01:00;23.11.2022 09:48;
Savra;;Onsight;6b+;;Sport;Sport;15m;;1;**;1639178484;http://www.thecrag.com/route/1639178484;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Lakkos - Sabaton - Lower;Very Good;20.11.2022 01:00;20.11.2022 17:52;
Ilektra Direct Start;;Onsight;6a+;;Sport;Sport;20m;;1;**;1639179393;http://www.thecrag.com/route/1639179393;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Lakkos - Sabaton - Ilektra;Don't Bother;20.11.2022 01:00;20.11.2022 17:49;
pasoclave.com;;Onsight;7b+;;Sport;Sport;40m;;1;**;2905217775;http://www.thecrag.com/route/2905217775;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Mars - Main;Very Good;19.11.2022 01:00;19.11.2022 18:21;
Lost in Space;;Onsight;7a+;;Sport;Sport;20m;;1;**;5591521218;http://www.thecrag.com/route/5591521218;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Mars - Main;Classic;19.11.2022 01:00;19.11.2022 18:19;
Mystère et Boule de Gomme Ext;;Onsight;7b+;;Sport;Sport;35m;;1;**;998217597;http://www.thecrag.com/route/998217597;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Mars - Main;Classic;19.11.2022 01:00;19.11.2022 18:12;
Mystère et Boule de Gomme;;Onsight;6c+/7a;;Sport;Sport;20m;;1;***;998217510;http://www.thecrag.com/route/998217510;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Mars - Main;Classic;19.11.2022 01:00;19.11.2022 18:11;
Wilfried R.I.P;;Onsight;6b+;;Sport;Sport;35m;;1;**;2905227138;http://www.thecrag.com/route/2905227138;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Mars - Left;Very Good;19.11.2022 01:00;19.11.2022 18:08;
La mina;;Onsight;6c+;;Sport;Sport;35m;;1;*;2119992405;http://www.thecrag.com/route/2119992405;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Olympos;Good;17.11.2022 01:00;18.11.2022 17:38;
Aggressionskontrolle;;Onsight;7b+;;Sport;Sport;25m;;1;**;2119992195;http://www.thecrag.com/route/2119992195;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Olympos;Very Good;17.11.2022 01:00;18.11.2022 13:51;
Chronic insastisfaccion;;Onsight;7b/b+;;Sport;Sport;25m;;1;***;2119992825;http://www.thecrag.com/route/2119992825;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Olympos;Classic;17.11.2022 01:00;18.11.2022 13:49;
Sofos;;Onsight;6b+;;Sport;Sport;42m;;1;;1523157951;http://www.thecrag.com/route/1523157951;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Average;17.11.2022 01:00;18.11.2022 13:42;
Astir;;Onsight;6a/a+;;Sport;Sport;18m;;1;;1523157753;http://www.thecrag.com/route/1523157753;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Average;17.11.2022 01:00;18.11.2022 13:40;
Myrtoan Bridge;;Onsight;6a+;;Sport;Sport;21m;;1;***;2489272395;http://www.thecrag.com/route/2489272395;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Good;15.11.2022 01:00;15.11.2022 21:14;
Wings of Desire;;Onsight;6b+ - c+;;Sport;Sport;20m;;1;***;2489271777;http://www.thecrag.com/route/2489271777;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Classic;15.11.2022 01:00;15.11.2022 21:13;
Goges Power;;Onsight;6c+;;Sport;Sport;21m;;1;***;2489271558;http://www.thecrag.com/route/2489271558;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Mega Classic;15.11.2022 01:00;15.11.2022 21:12;
Dimitra Ext.;;Onsight;7a+/b;;Sport;Sport;33m;;1;**;2489229369;http://www.thecrag.com/route/2489229369;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Very Good;15.11.2022 01:00;15.11.2022 21:11;
Dimitra;;Onsight;6a+ - b+;;Sport;Sport;23m;;1;***;2489229270;http://www.thecrag.com/route/2489229270;Greece;http://www.thecrag.com/area/11747419;Kyparissi;http://www.thecrag.com/area/980182476;Kyparissi - The Hideout;Mega Classic;15.11.2022 01:00;15.11.2022 21:10;
Gastone Duck;;Onsight;6c;;Sport;Sport;22m;;1;**;1490384565;http://www.thecrag.com/route/1490384565;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Elona - H.A.D.A.;Good;14.11.2022 01:00;15.11.2022 10:39;
Zeybreak;;Onsight;7c/c+;;Sport;Sport;40m;;1;***;1490384268;http://www.thecrag.com/route/1490384268;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Elona - H.A.D.A.;Mega Classic;14.11.2022 01:00;15.11.2022 10:38;
Skithropos;;Hang dog;8a;;Sport;Sport;25m;;1;***;1490377728;http://www.thecrag.com/route/1490377728;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Elona - H.A.D.A.;Classic;14.11.2022 01:00;15.11.2022 10:32;
Rainmen;Rainmen;Onsight;7a;7a;Sport;Sport;23m;;1;**;4863057726;http://www.thecrag.com/route/4863057726;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Lakkos - Theos Cave;Very Good;13.11.2022 01:00;13.11.2022 18:30;
El Ojo De Nazar;El Ojo De Nazar;Hang dog;7c;7c;Sport;Sport;25m;;2;**;3663602985;http://www.thecrag.com/route/3663602985;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Elona - Elona - Upper;Very Good;11.11.2022 01:00;12.11.2022 15:20;
Last Chance for a Slow Dance;Last Chance for a Slow Dance;Onsight;6b+;6b+;Sport;Sport;20m;;1;*;3663687459;http://www.thecrag.com/route/3663687459;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Elona - Elona - Upper;Don't Bother;11.11.2022 01:00;12.11.2022 15:20;
El Ojo De Nazar;El Ojo De Nazar;Hang dog;7c;7c;Sport;Sport;25m;;2;**;3663602985;http://www.thecrag.com/route/3663602985;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Elona - Elona - Upper;Very Good;11.11.2022 01:00;12.11.2022 15:20;
Buddha's Eyes;Buddha's Eyes;Onsight;7b/b+;7b+;Sport;Sport;55m;;1;***;2895481137;http://www.thecrag.com/route/2895481137;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Very Good;10.11.2022 01:00;10.11.2022 17:57;
40:01:00;40:01:00;Onsight;6c;6c;Sport;Sport;25m;;1;**;1523135790;http://www.thecrag.com/route/1523135790;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Good;10.11.2022 01:00;10.11.2022 17:57;
40:1 Ext;40:1 Ext;Onsight;7a - b;7b;Sport;Sport;45m;;1;**;1523135895;http://www.thecrag.com/route/1523135895;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Very Good;10.11.2022 01:00;10.11.2022 17:57;
Doxa;Doxa;Onsight;6c+;6c+;Sport;Sport;25m;;1;***;1523136000;http://www.thecrag.com/route/1523136000;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Very Good;10.11.2022 01:00;10.11.2022 17:57;
Doxa Ext;Doxa Ext;Onsight;7a - b;7a;Sport;Sport;45m;;1;***;1523136105;http://www.thecrag.com/route/1523136105;Greece;http://www.thecrag.com/area/11747419;Leonidio;http://www.thecrag.com/area/394299516;Leonidio - Kokkinovrachos - Jupiter;Mega Classic;10.11.2022 01:00;10.11.2022 17:57;
Patsamama (1st Part);Patsamama (1st Part);Onsight;7b;7b;Sport;Sport;18m;;1;**;1912960509;http://www.thecrag.com/route/1912960509;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arhi - Balcony Helvetia;Very Good;05.11.2022 01:00;05.11.2022 13:09;
The End of Mythos;The End of Mythos;Onsight;6c;6c;Sport;Sport;20m;;1;***;16262281;http://www.thecrag.com/route/16262281;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arhi - Balcony Helvetia;Very Good;05.11.2022 01:00;05.11.2022 13:09;
Ikariotissa;Ikariotissa;Onsight;6a+;6a+;Sport;Sport;25m;;1;**;2242033647;http://www.thecrag.com/route/2242033647;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arhi - Balcony Helvetia;Good;05.11.2022 01:00;05.11.2022 13:09;
Massive Attack;Massive Attack;Hang dog;7c;7c;Sport;Sport;18m;;3;***;2244797364;http://www.thecrag.com/route/2244797364;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arginonta Valley - Right Wall;Very Good;03.11.2022 01:00;03.11.2022 21:08;
Massive Attack;Massive Attack;Pink point;7c;7c;Sport;Sport;18m;;3;***;2244797364;http://www.thecrag.com/route/2244797364;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arginonta Valley - Right Wall;Very Good;03.11.2022 01:00;03.11.2022 21:08;
Bohemian Mermaid;Bohemian Mermaid;Onsight;5c;5c;Sport;Sport;20m;;1;*;962672274;http://www.thecrag.com/route/962672274;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arginonta Valley - Right Wall;Good;03.11.2022 01:00;03.11.2022 21:08;
Bohemian Mermaid EXT;Bohemian Mermaid EXT;Onsight;6c+;6c+;Sport;Sport;30m;;1;**;962672379;http://www.thecrag.com/route/962672379;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arginonta Valley - Right Wall;Very Good;03.11.2022 01:00;03.11.2022 21:08;
L'Engeance;L'Engeance;Onsight;6a;6a;Sport;Sport;33m;;1;**;962681856;http://www.thecrag.com/route/962681856;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arginonta Valley - Right Wall;Classic;03.11.2022 01:00;03.11.2022 21:08;
Manic Street Preachers;Manic Street Preachers;Onsight;7b+;7b+;Sport;Sport;16m;;1;**;2244796842;http://www.thecrag.com/route/2244796842;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Arginonta - Arginonta Valley - Right Wall;Good;03.11.2022 01:00;03.11.2022 21:08;
